,,Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
1998,Jun,ALCA.SADB,1998.06,3.10143,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1999,Jun,ALCA.SADB,1999.06,2.910717734,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1984,Dec,ALCA.SADBD,1984.12,9.276521,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1985,Dec,ALCA.SADBD,1985.12,8.203995,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1986,Dec,ALCA.SADBD,1986.12,8.49189,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1987,Dec,ALCA.SADBD,1987.12,6.706413,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1988,Dec,ALCA.SADBD,1988.12,6.353225,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1989,Dec,ALCA.SADBD,1989.12,5.78795727,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1990,Dec,ALCA.SADBD,1990.12,5.926323,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1991,Dec,ALCA.SADBD,1991.12,5.752645,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1992,Dec,ALCA.SADBD,1992.12,5.192583,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1993,Dec,ALCA.SADBD,1993.12,4.967429,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1994,Dec,ALCA.SADBD,1994.12,3.99203,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1995,Dec,ALCA.SADBD,1995.12,3.10545,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1996,Dec,ALCA.SADBD,1996.12,3.24615,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1997,Dec,ALCA.SADBD,1997.12,3.19912,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1998,Dec,ALCA.SADBD,1998.12,2.985957,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1985,Mar,ALCA.SADBM,1985.03,8.961687,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1986,Mar,ALCA.SADBM,1986.03,8.212731,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1987,Mar,ALCA.SADBM,1987.03,8.50673,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1988,Mar,ALCA.SADBM,1988.03,6.516493,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1989,Mar,ALCA.SADBM,1989.03,6.162719,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1990,Mar,ALCA.SADBM,1990.03,5.94703027,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1991,Mar,ALCA.SADBM,1991.03,5.799232,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1992,Mar,ALCA.SADBM,1992.03,5.693709,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1993,Mar,ALCA.SADBM,1993.03,4.989862,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1994,Mar,ALCA.SADBM,1994.03,5.15371,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1995,Mar,ALCA.SADBM,1995.03,3.45474,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1996,Mar,ALCA.SADBM,1996.03,3.25601,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1997,Mar,ALCA.SADBM,1997.03,3.21633,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1998,Mar,ALCA.SADBM,1998.03,3.12077,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1999,Mar,ALCA.SADBM,1999.03,2.97871,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1984,Sep,ALCA.SADBS,1984.09,9.391097,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1985,Sep,ALCA.SADBS,1985.09,8.558412,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1986,Sep,ALCA.SADBS,1986.09,8.525039,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1987,Sep,ALCA.SADBS,1987.09,7.232768,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1988,Sep,ALCA.SADBS,1988.09,6.294296,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1989,Sep,ALCA.SADBS,1989.09,5.90590127,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1990,Sep,ALCA.SADBS,1990.09,5.824813,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1991,Sep,ALCA.SADBS,1991.09,5.935265,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1992,Sep,ALCA.SADBS,1992.09,5.335353,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1993,Sep,ALCA.SADBS,1993.09,4.980489,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1994,Sep,ALCA.SADBS,1994.09,4.41874,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1995,Sep,ALCA.SADBS,1995.09,3.09795,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1996,Sep,ALCA.SADBS,1996.09,3.30006,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1997,Sep,ALCA.SADBS,1997.09,3.21121,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1998,Sep,ALCA.SADBS,1998.09,3.091637,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
1999,Sep,ALCA.SADBS,1999.09,2.752554734,FINAL,Litres,6,Alcohol Available for Consumption - ALC,Litres of Beverage,Fortified wine (disc. Sept 1999),,,,
